Green Button Download My Data
Retail Customer,SAMPLE CUSTOMER

TYPE,DATE,START TIME,END TIME,USAGE,UNITS,COST,NOTES
Electric usage,12/9/2025,11:00,11:59,377.68,kWh,$0.00,
Electric usage,12/9/2025,12:00,12:59,377.63,kWh,$0.00,
Electric usage,12/9/2025,13:00,13:59,383.28,kWh,$0.00,
Electric usage,12/9/2025,14:00,14:59,380.53,kWh,$0.00,
Electric usage,12/9/2025,15:00,15:59,373.93,kWh,$0.00,
Electric usage,12/9/2025,16:00,16:59,377.09,kWh,$0.00,
Electric usage,12/9/2025,17:00,17:59,368.93,kWh,$0.00,
Electric usage,12/9/2025,18:00,18:59,228.03,kWh,$0.00,
Electric usage,12/9/2025,19:00,19:59,121.75,kWh,$0.00,
Electric usage,12/9/2025,20:00,20:59,119.41,kWh,$0.00,
Electric usage,12/9/2025,21:00,21:59,124.05,kWh,$0.00,
Electric usage,12/9/2025,22:00,22:59,116.21,kWh,$0.00,
Electric usage,12/9/2025,23:00,23:59,123.46,kWh,$0.00,
Electric usage,12/10/2025,0:00,0:59,121.92,kWh,$0.00,
Electric usage,12/10/2025,1:00,1:59,121.70,kWh,$0.00,
Electric usage,12/10/2025,2:00,2:59,121.89,kWh,$0.00,
Electric usage,12/10/2025,3:00,3:59,117.24,kWh,$0.00,
Electric usage,12/10/2025,4:00,4:59,121.83,kWh,$0.00,
Electric usage,12/10/2025,5:00,5:59,126.79,kWh,$0.00,
Electric usage,12/10/2025,6:00,6:59,271.49,kWh,$0.00,
Electric usage,12/10/2025,7:00,7:59,379.04,kWh,$0.00,
Electric usage,12/10/2025,8:00,8:59,382.15,kWh,$0.00,
Electric usage,12/10/2025,9:00,9:59,379.76,kWh,$0.00,
Electric usage,12/10/2025,10:00,10:59,377.32,kWh,$0.00,
Electric usage,12/10/2025,11:00,11:59,377.59,kWh,$0.00,
Electric usage,12/10/2025,12:00,12:59,379.70,kWh,$0.00,
Electric usage,12/10/2025,13:00,13:59,384.70,kWh,$0.00,
Electric usage,12/10/2025,14:00,14:59,381.09,kWh,$0.00,
Electric usage,12/10/2025,15:00,15:59,378.98,kWh,$0.00,
Electric usage,12/10/2025,16:00,16:59,382.62,kWh,$0.00,
Electric usage,12/10/2025,17:00,17:59,371.11,kWh,$0.00,
Electric usage,12/10/2025,18:00,18:59,230.62,kWh,$0.00,
Electric usage,12/10/2025,19:00,19:59,116.77,kWh,$0.00,
Electric usage,12/10/2025,20:00,20:59,119.60,kWh,$0.00,
Electric usage,12/10/2025,21:00,21:59,121.25,kWh,$0.00,
Electric usage,12/10/2025,22:00,22:59,112.90,kWh,$0.00,
Electric usage,12/10/2025,23:00,23:59,124.05,kWh,$0.00,
Electric usage,12/11/2025,0:00,0:59,125.63,kWh,$0.00,
Electric usage,12/11/2025,1:00,1:59,119.57,kWh,$0.00,
Electric usage,12/11/2025,2:00,2:59,117.11,kWh,$0.00,
Electric usage,12/11/2025,3:00,3:59,118.39,kWh,$0.00,
Electric usage,12/11/2025,4:00,4:59,119.82,kWh,$0.00,
Electric usage,12/11/2025,5:00,5:59,133.23,kWh,$0.00,
Electric usage,12/11/2025,6:00,6:59,272.40,kWh,$0.00,
Electric usage,12/11/2025,7:00,7:59,377.54,kWh,$0.00,
Electric usage,12/11/2025,8:00,8:59,383.56,kWh,$0.00,
Electric usage,12/11/2025,9:00,9:59,382.43,kWh,$0.00,
Electric usage,12/11/2025,10:00,10:59,384.70,kWh,$0.00,
Electric usage,12/11/2025,11:00,11:59,381.63,kWh,$0.00,
Electric usage,12/11/2025,12:00,12:59,377.04,kWh,$0.00,
Electric usage,12/11/2025,13:00,13:59,377.99,kWh,$0.00,
Electric usage,12/11/2025,14:00,14:59,378.27,kWh,$0.00,
Electric usage,12/11/2025,15:00,15:59,381.69,kWh,$0.00,
Electric usage,12/11/2025,16:00,16:59,378.33,kWh,$0.00,
Electric usage,12/11/2025,17:00,17:59,371.44,kWh,$0.00,
Electric usage,12/11/2025,18:00,18:59,231.80,kWh,$0.00,
Electric usage,12/11/2025,19:00,19:59,126.03,kWh,$0.00,
Electric usage,12/11/2025,20:00,20:59,121.08,kWh,$0.00,
Electric usage,12/11/2025,21:00,21:59,118.61,kWh,$0.00,
Electric usage,12/11/2025,22:00,22:59,142.40,kWh,$0.00,
Electric usage,12/11/2025,23:00,23:59,117.99,kWh,$0.00,
Electric usage,12/12/2025,0:00,0:59,118.79,kWh,$0.00,
Electric usage,12/12/2025,1:00,1:59,117.57,kWh,$0.00,
Electric usage,12/12/2025,2:00,2:59,119.73,kWh,$0.00,
Electric usage,12/12/2025,3:00,3:59,123.81,kWh,$0.00,
Electric usage,12/12/2025,4:00,4:59,117.18,kWh,$0.00,
Electric usage,12/12/2025,5:00,5:59,128.74,kWh,$0.00,
Electric usage,12/12/2025,6:00,6:59,271.28,kWh,$0.00,
Electric usage,12/12/2025,7:00,7:59,380.14,kWh,$0.00,
Electric usage,12/12/2025,8:00,8:59,379.55,kWh,$0.00,
Electric usage,12/12/2025,9:00,9:59,377.92,kWh,$0.00,
Electric usage,12/12/2025,10:00,10:59,378.05,kWh,$0.00,
Electric usage,12/12/2025,11:00,11:59,377.18,kWh,$0.00,
Electric usage,12/12/2025,12:00,12:59,377.71,kWh,$0.00,
Electric usage,12/12/2025,13:00,13:59,380.52,kWh,$0.00,
Electric usage,12/12/2025,14:00,14:59,381.59,kWh,$0.00,
Electric usage,12/12/2025,15:00,15:59,377.47,kWh,$0.00,
Electric usage,12/12/2025,16:00,16:59,377.68,kWh,$0.00,
Electric usage,12/12/2025,17:00,17:59,370.37,kWh,$0.00,
Electric usage,12/12/2025,18:00,18:59,227.36,kWh,$0.00,
Electric usage,12/12/2025,19:00,19:59,116.53,kWh,$0.00,
Electric usage,12/12/2025,20:00,20:59,122.76,kWh,$0.00,
Electric usage,12/12/2025,21:00,21:59,122.28,kWh,$0.00,
Electric usage,12/12/2025,22:00,22:59,123.80,kWh,$0.00,
Electric usage,12/12/2025,23:00,23:59,122.50,kWh,$0.00,
Electric usage,12/13/2025,0:00,0:59,120.58,kWh,$0.00,
Electric usage,12/13/2025,1:00,1:59,119.30,kWh,$0.00,
Electric usage,12/13/2025,2:00,2:59,118.69,kWh,$0.00,
Electric usage,12/13/2025,3:00,3:59,118.97,kWh,$0.00,
Electric usage,12/13/2025,4:00,4:59,123.72,kWh,$0.00,
Electric usage,12/13/2025,5:00,5:59,121.46,kWh,$0.00,
Electric usage,12/13/2025,6:00,6:59,124.56,kWh,$0.00,
Electric usage,12/13/2025,7:00,7:59,124.80,kWh,$0.00,
Electric usage,12/13/2025,8:00,8:59,133.02,kWh,$0.00,
Electric usage,12/13/2025,9:00,9:59,145.31,kWh,$0.00,
Electric usage,12/13/2025,10:00,10:59,146.03,kWh,$0.00,
Electric usage,12/13/2025,11:00,11:59,152.57,kWh,$0.00,
Electric usage,12/13/2025,12:00,12:59,160.96,kWh,$0.00,
Electric usage,12/13/2025,13:00,13:59,156.75,kWh,$0.00,
Electric usage,12/13/2025,14:00,14:59,156.58,kWh,$0.00,
Electric usage,12/13/2025,15:00,15:59,150.38,kWh,$0.00,
Electric usage,12/13/2025,16:00,16:59,140.30,kWh,$0.00,
Electric usage,12/13/2025,17:00,17:59,132.45,kWh,$0.00,
Electric usage,12/13/2025,18:00,18:59,131.89,kWh,$0.00,
Electric usage,12/13/2025,19:00,19:59,123.05,kWh,$0.00,
Electric usage,12/13/2025,20:00,20:59,122.77,kWh,$0.00,
Electric usage,12/13/2025,21:00,21:59,118.45,kWh,$0.00,
Electric usage,12/13/2025,22:00,22:59,117.72,kWh,$0.00,
Electric usage,12/13/2025,23:00,23:59,115.68,kWh,$0.00,
Electric usage,12/14/2025,0:00,0:59,118.84,kWh,$0.00,
Electric usage,12/14/2025,1:00,1:59,116.25,kWh,$0.00,
Electric usage,12/14/2025,2:00,2:59,124.90,kWh,$0.00,
Electric usage,12/14/2025,3:00,3:59,119.54,kWh,$0.00,
Electric usage,12/14/2025,4:00,4:59,118.11,kWh,$0.00,
Electric usage,12/14/2025,5:00,5:59,127.88,kWh,$0.00,
Electric usage,12/14/2025,6:00,6:59,124.89,kWh,$0.00,
Electric usage,12/14/2025,7:00,7:59,123.78,kWh,$0.00,
Electric usage,12/14/2025,8:00,8:59,133.48,kWh,$0.00,
Electric usage,12/14/2025,9:00,9:59,134.66,kWh,$0.00,
Electric usage,12/14/2025,10:00,10:59,150.17,kWh,$0.00,
Electric usage,12/14/2025,11:00,11:59,155.95,kWh,$0.00,
Electric usage,12/14/2025,12:00,12:59,159.47,kWh,$0.00,
Electric usage,12/14/2025,13:00,13:59,160.73,kWh,$0.00,
Electric usage,12/14/2025,14:00,14:59,155.92,kWh,$0.00,
Electric usage,12/14/2025,15:00,15:59,148.00,kWh,$0.00,
Electric usage,12/14/2025,16:00,16:59,139.52,kWh,$0.00,
Electric usage,12/14/2025,17:00,17:59,132.79,kWh,$0.00,
Electric usage,12/14/2025,18:00,18:59,128.01,kWh,$0.00,
Electric usage,12/14/2025,19:00,19:59,125.06,kWh,$0.00,
Electric usage,12/14/2025,20:00,20:59,121.53,kWh,$0.00,
Electric usage,12/14/2025,21:00,21:59,124.16,kWh,$0.00,
Electric usage,12/14/2025,22:00,22:59,119.91,kWh,$0.00,
Electric usage,12/14/2025,23:00,23:59,122.64,kWh,$0.00,
Electric usage,12/15/2025,0:00,0:59,119.67,kWh,$0.00,
Electric usage,12/15/2025,1:00,1:59,123.06,kWh,$0.00,
Electric usage,12/15/2025,2:00,2:59,121.14,kWh,$0.00,
Electric usage,12/15/2025,3:00,3:59,122.41,kWh,$0.00,
Electric usage,12/15/2025,4:00,4:59,118.35,kWh,$0.00,
Electric usage,12/15/2025,5:00,5:59,133.92,kWh,$0.00,
Electric usage,12/15/2025,6:00,6:59,275.91,kWh,$0.00,
Electric usage,12/15/2025,7:00,7:59,381.72,kWh,$0.00,
Electric usage,12/15/2025,8:00,8:59,379.87,kWh,$0.00,
Electric usage,12/15/2025,9:00,9:59,383.52,kWh,$0.00,
Electric usage,12/15/2025,10:00,10:59,379.29,kWh,$0.00,
Electric usage,12/15/2025,11:00,11:59,379.20,kWh,$0.00,
Electric usage,12/15/2025,12:00,12:59,381.53,kWh,$0.00,
Electric usage,12/15/2025,13:00,13:59,376.18,kWh,$0.00,
Electric usage,12/15/2025,14:00,14:59,378.47,kWh,$0.00,
Electric usage,12/15/2025,15:00,15:59,379.66,kWh,$0.00,
Electric usage,12/15/2025,16:00,16:59,380.13,kWh,$0.00,
Electric usage,12/15/2025,17:00,17:59,368.87,kWh,$0.00,
Electric usage,12/15/2025,18:00,18:59,229.23,kWh,$0.00,
Electric usage,12/15/2025,19:00,19:59,121.26,kWh,$0.00,
Electric usage,12/15/2025,20:00,20:59,116.91,kWh,$0.00,
Electric usage,12/15/2025,21:00,21:59,119.76,kWh,$0.00,
Electric usage,12/15/2025,22:00,22:59,123.63,kWh,$0.00,
Electric usage,12/15/2025,23:00,23:59,119.10,kWh,$0.00,
Electric usage,12/16/2025,0:00,0:59,120.59,kWh,$0.00,
Electric usage,12/16/2025,1:00,1:59,117.29,kWh,$0.00,
Electric usage,12/16/2025,2:00,2:59,123.41,kWh,$0.00,
Electric usage,12/16/2025,3:00,3:59,115.51,kWh,$0.00,
Electric usage,12/16/2025,4:00,4:59,117.98,kWh,$0.00,
Electric usage,12/16/2025,5:00,5:59,133.39,kWh,$0.00,
Electric usage,12/16/2025,6:00,6:59,273.19,kWh,$0.00,
Electric usage,12/16/2025,7:00,7:59,377.88,kWh,$0.00,
Electric usage,12/16/2025,8:00,8:59,376.53,kWh,$0.00,
Electric usage,12/16/2025,9:00,9:59,379.80,kWh,$0.00,
Electric usage,12/16/2025,10:00,10:59,384.16,kWh,$0.00,
Electric usage,12/16/2025,11:00,11:59,379.54,kWh,$0.00,
Electric usage,12/16/2025,12:00,12:59,382.16,kWh,$0.00,
Electric usage,12/16/2025,13:00,13:59,381.12,kWh,$0.00,
Electric usage,12/16/2025,14:00,14:59,373.15,kWh,$0.00,
Electric usage,12/16/2025,15:00,15:59,383.76,kWh,$0.00,
Electric usage,12/16/2025,16:00,16:59,379.43,kWh,$0.00,
Electric usage,12/16/2025,17:00,17:59,365.81,kWh,$0.00,
Electric usage,12/16/2025,18:00,18:59,224.81,kWh,$0.00,
Electric usage,12/16/2025,19:00,19:59,119.56,kWh,$0.00,
Electric usage,12/16/2025,20:00,20:59,115.91,kWh,$0.00,
Electric usage,12/16/2025,21:00,21:59,119.84,kWh,$0.00,
Electric usage,12/16/2025,22:00,22:59,121.59,kWh,$0.00,
Electric usage,12/16/2025,23:00,23:59,125.42,kWh,$0.00,
Electric usage,12/17/2025,0:00,0:59,121.43,kWh,$0.00,
Electric usage,12/17/2025,1:00,1:59,114.99,kWh,$0.00,
Electric usage,12/17/2025,2:00,2:59,119.16,kWh,$0.00,
Electric usage,12/17/2025,3:00,3:59,120.94,kWh,$0.00,
Electric usage,12/17/2025,4:00,4:59,120.50,kWh,$0.00,
Electric usage,12/17/2025,5:00,5:59,129.78,kWh,$0.00,
Electric usage,12/17/2025,6:00,6:59,266.64,kWh,$0.00,
Electric usage,12/17/2025,7:00,7:59,381.58,kWh,$0.00,
Electric usage,12/17/2025,8:00,8:59,378.84,kWh,$0.00,
Electric usage,12/17/2025,9:00,9:59,384.45,kWh,$0.00,
Electric usage,12/17/2025,10:00,10:59,377.86,kWh,$0.00,
Electric usage,12/17/2025,11:00,11:59,375.48,kWh,$0.00,
Electric usage,12/17/2025,12:00,12:59,379.29,kWh,$0.00,
Electric usage,12/17/2025,13:00,13:59,384.65,kWh,$0.00,
Electric usage,12/17/2025,14:00,14:59,378.26,kWh,$0.00,
Electric usage,12/17/2025,15:00,15:59,381.42,kWh,$0.00,
Electric usage,12/17/2025,16:00,16:59,383.48,kWh,$0.00,
Electric usage,12/17/2025,17:00,17:59,368.98,kWh,$0.00,
Electric usage,12/17/2025,18:00,18:59,228.72,kWh,$0.00,
Electric usage,12/17/2025,19:00,19:59,117.42,kWh,$0.00,
Electric usage,12/17/2025,20:00,20:59,119.07,kWh,$0.00,
Electric usage,12/17/2025,21:00,21:59,123.99,kWh,$0.00,
Electric usage,12/17/2025,22:00,22:59,119.18,kWh,$0.00,
Electric usage,12/17/2025,23:00,23:59,124.61,kWh,$0.00,
Electric usage,12/18/2025,0:00,0:59,121.29,kWh,$0.00,
Electric usage,12/18/2025,1:00,1:59,121.23,kWh,$0.00,
Electric usage,12/18/2025,2:00,2:59,117.73,kWh,$0.00,
Electric usage,12/18/2025,3:00,3:59,120.58,kWh,$0.00,
Electric usage,12/18/2025,4:00,4:59,116.89,kWh,$0.00,
Electric usage,12/18/2025,5:00,5:59,127.19,kWh,$0.00,
Electric usage,12/18/2025,6:00,6:59,267.76,kWh,$0.00,
Electric usage,12/18/2025,7:00,7:59,378.09,kWh,$0.00,
Electric usage,12/18/2025,8:00,8:59,378.17,kWh,$0.00,
Electric usage,12/18/2025,9:00,9:59,382.69,kWh,$0.00,
Electric usage,12/18/2025,10:00,10:59,379.51,kWh,$0.00,
Electric usage,12/18/2025,11:00,11:59,380.90,kWh,$0.00,
Electric usage,12/18/2025,12:00,12:59,383.75,kWh,$0.00,
Electric usage,12/18/2025,13:00,13:59,378.43,kWh,$0.00,
Electric usage,12/18/2025,14:00,14:59,375.68,kWh,$0.00,
Electric usage,12/18/2025,15:00,15:59,380.31,kWh,$0.00,
Electric usage,12/18/2025,16:00,16:59,377.91,kWh,$0.00,
Electric usage,12/18/2025,17:00,17:59,364.68,kWh,$0.00,
Electric usage,12/18/2025,18:00,18:59,229.90,kWh,$0.00,
Electric usage,12/18/2025,19:00,19:59,125.27,kWh,$0.00,
Electric usage,12/18/2025,20:00,20:59,119.83,kWh,$0.00,
Electric usage,12/18/2025,21:00,21:59,122.28,kWh,$0.00,
Electric usage,12/18/2025,22:00,22:59,121.36,kWh,$0.00,
Electric usage,12/18/2025,23:00,23:59,137.79,kWh,$0.00,
Electric usage,12/19/2025,0:00,0:59,121.15,kWh,$0.00,
Electric usage,12/19/2025,1:00,1:59,124.96,kWh,$0.00,
Electric usage,12/19/2025,2:00,2:59,112.79,kWh,$0.00,
Electric usage,12/19/2025,3:00,3:59,118.90,kWh,$0.00,
Electric usage,12/19/2025,4:00,4:59,116.06,kWh,$0.00,
Electric usage,12/19/2025,5:00,5:59,128.85,kWh,$0.00,
Electric usage,12/19/2025,6:00,6:59,272.88,kWh,$0.00,
Electric usage,12/19/2025,7:00,7:59,384.83,kWh,$0.00,
Electric usage,12/19/2025,8:00,8:59,380.87,kWh,$0.00,
Electric usage,12/19/2025,9:00,9:59,377.36,kWh,$0.00,
Electric usage,12/19/2025,10:00,10:59,377.55,kWh,$0.00,
Electric usage,12/19/2025,11:00,11:59,377.89,kWh,$0.00,
Electric usage,12/19/2025,12:00,12:59,376.60,kWh,$0.00,
Electric usage,12/19/2025,13:00,13:59,381.53,kWh,$0.00,
Electric usage,12/19/2025,14:00,14:59,380.95,kWh,$0.00,
Electric usage,12/19/2025,15:00,15:59,385.36,kWh,$0.00,
Electric usage,12/19/2025,16:00,16:59,377.69,kWh,$0.00,
Electric usage,12/19/2025,17:00,17:59,369.70,kWh,$0.00,
Electric usage,12/19/2025,18:00,18:59,228.10,kWh,$0.00,
Electric usage,12/19/2025,19:00,19:59,120.96,kWh,$0.00,
Electric usage,12/19/2025,20:00,20:59,122.37,kWh,$0.00,
Electric usage,12/19/2025,21:00,21:59,118.27,kWh,$0.00,
Electric usage,12/19/2025,22:00,22:59,117.67,kWh,$0.00,
Electric usage,12/19/2025,23:00,23:59,118.00,kWh,$0.00,
Electric usage,12/20/2025,0:00,0:59,117.58,kWh,$0.00,
Electric usage,12/20/2025,1:00,1:59,122.23,kWh,$0.00,
Electric usage,12/20/2025,2:00,2:59,120.22,kWh,$0.00,
Electric usage,12/20/2025,3:00,3:59,123.48,kWh,$0.00,
Electric usage,12/20/2025,4:00,4:59,120.03,kWh,$0.00,
Electric usage,12/20/2025,5:00,5:59,121.55,kWh,$0.00,
Electric usage,12/20/2025,6:00,6:59,125.85,kWh,$0.00,
Electric usage,12/20/2025,7:00,7:59,123.80,kWh,$0.00,
Electric usage,12/20/2025,8:00,8:59,136.26,kWh,$0.00,
Electric usage,12/20/2025,9:00,9:59,141.09,kWh,$0.00,
Electric usage,12/20/2025,10:00,10:59,147.34,kWh,$0.00,
Electric usage,12/20/2025,11:00,11:59,153.87,kWh,$0.00,
Electric usage,12/20/2025,12:00,12:59,159.52,kWh,$0.00,
Electric usage,12/20/2025,13:00,13:59,156.58,kWh,$0.00,
Electric usage,12/20/2025,14:00,14:59,155.11,kWh,$0.00,
Electric usage,12/20/2025,15:00,15:59,147.21,kWh,$0.00,
Electric usage,12/20/2025,16:00,16:59,140.40,kWh,$0.00,
Electric usage,12/20/2025,17:00,17:59,135.82,kWh,$0.00,
Electric usage,12/20/2025,18:00,18:59,127.71,kWh,$0.00,
Electric usage,12/20/2025,19:00,19:59,122.40,kWh,$0.00,
Electric usage,12/20/2025,20:00,20:59,125.72,kWh,$0.00,
Electric usage,12/20/2025,21:00,21:59,114.22,kWh,$0.00,
Electric usage,12/20/2025,22:00,22:59,122.18,kWh,$0.00,
Electric usage,12/20/2025,23:00,23:59,119.66,kWh,$0.00,
Electric usage,12/21/2025,0:00,0:59,121.58,kWh,$0.00,
Electric usage,12/21/2025,1:00,1:59,121.69,kWh,$0.00,
Electric usage,12/21/2025,2:00,2:59,121.47,kWh,$0.00,
Electric usage,12/21/2025,3:00,3:59,117.82,kWh,$0.00,
Electric usage,12/21/2025,4:00,4:59,122.75,kWh,$0.00,
Electric usage,12/21/2025,5:00,5:59,121.84,kWh,$0.00,
Electric usage,12/21/2025,6:00,6:59,123.36,kWh,$0.00,
Electric usage,12/21/2025,7:00,7:59,132.32,kWh,$0.00,
Electric usage,12/21/2025,8:00,8:59,134.40,kWh,$0.00,
Electric usage,12/21/2025,9:00,9:59,135.36,kWh,$0.00,
Electric usage,12/21/2025,10:00,10:59,142.82,kWh,$0.00,
Electric usage,12/21/2025,11:00,11:59,152.86,kWh,$0.00,
Electric usage,12/21/2025,12:00,12:59,157.79,kWh,$0.00,
Electric usage,12/21/2025,13:00,13:59,161.32,kWh,$0.00,
Electric usage,12/21/2025,14:00,14:59,158.86,kWh,$0.00,
Electric usage,12/21/2025,15:00,15:59,148.48,kWh,$0.00,
Electric usage,12/21/2025,16:00,16:59,144.45,kWh,$0.00,
Electric usage,12/21/2025,17:00,17:59,130.93,kWh,$0.00,
Electric usage,12/21/2025,18:00,18:59,128.65,kWh,$0.00,
Electric usage,12/21/2025,19:00,19:59,125.94,kWh,$0.00,
Electric usage,12/21/2025,20:00,20:59,121.04,kWh,$0.00,
Electric usage,12/21/2025,21:00,21:59,119.58,kWh,$0.00,
Electric usage,12/21/2025,22:00,22:59,120.57,kWh,$0.00,
Electric usage,12/21/2025,23:00,23:59,115.95,kWh,$0.00,
Electric usage,12/22/2025,0:00,0:59,123.04,kWh,$0.00,
Electric usage,12/22/2025,1:00,1:59,118.79,kWh,$0.00,
Electric usage,12/22/2025,2:00,2:59,115.53,kWh,$0.00,
Electric usage,12/22/2025,3:00,3:59,117.75,kWh,$0.00,
Electric usage,12/22/2025,4:00,4:59,124.63,kWh,$0.00,
Electric usage,12/22/2025,5:00,5:59,129.70,kWh,$0.00,
Electric usage,12/22/2025,6:00,6:59,268.54,kWh,$0.00,
Electric usage,12/22/2025,7:00,7:59,381.68,kWh,$0.00,
Electric usage,12/22/2025,8:00,8:59,379.24,kWh,$0.00,
Electric usage,12/22/2025,9:00,9:59,381.65,kWh,$0.00,
Electric usage,12/22/2025,10:00,10:59,378.39,kWh,$0.00,
Electric usage,12/22/2025,11:00,11:59,380.24,kWh,$0.00,
Electric usage,12/22/2025,12:00,12:59,377.20,kWh,$0.00,
Electric usage,12/22/2025,13:00,13:59,385.45,kWh,$0.00,
Electric usage,12/22/2025,14:00,14:59,380.75,kWh,$0.00,
Electric usage,12/22/2025,15:00,15:59,375.10,kWh,$0.00,
Electric usage,12/22/2025,16:00,16:59,376.65,kWh,$0.00,
Electric usage,12/22/2025,17:00,17:59,374.11,kWh,$0.00,
Electric usage,12/22/2025,18:00,18:59,229.64,kWh,$0.00,
Electric usage,12/22/2025,19:00,19:59,120.31,kWh,$0.00,
Electric usage,12/22/2025,20:00,20:59,122.01,kWh,$0.00,
Electric usage,12/22/2025,21:00,21:59,119.04,kWh,$0.00,
Electric usage,12/22/2025,22:00,22:59,121.22,kWh,$0.00,
Electric usage,12/22/2025,23:00,23:59,115.24,kWh,$0.00,
Electric usage,12/23/2025,0:00,0:59,120.53,kWh,$0.00,
Electric usage,12/23/2025,1:00,1:59,115.99,kWh,$0.00,
Electric usage,12/23/2025,2:00,2:59,124.41,kWh,$0.00,
Electric usage,12/23/2025,3:00,3:59,117.42,kWh,$0.00,
Electric usage,12/23/2025,4:00,4:59,118.46,kWh,$0.00,
Electric usage,12/23/2025,5:00,5:59,127.84,kWh,$0.00,
Electric usage,12/23/2025,6:00,6:59,271.32,kWh,$0.00,
Electric usage,12/23/2025,7:00,7:59,378.93,kWh,$0.00,
Electric usage,12/23/2025,8:00,8:59,383.98,kWh,$0.00,
Electric usage,12/23/2025,9:00,9:59,379.71,kWh,$0.00,
Electric usage,12/23/2025,10:00,10:59,380.90,kWh,$0.00,
Electric usage,12/23/2025,11:00,11:59,379.07,kWh,$0.00,
Electric usage,12/23/2025,12:00,12:59,381.12,kWh,$0.00,
Electric usage,12/23/2025,13:00,13:59,381.44,kWh,$0.00,
Electric usage,12/23/2025,14:00,14:59,378.68,kWh,$0.00,
Electric usage,12/23/2025,15:00,15:59,381.22,kWh,$0.00,
Electric usage,12/23/2025,16:00,16:59,387.33,kWh,$0.00,
Electric usage,12/23/2025,17:00,17:59,370.55,kWh,$0.00,
Electric usage,12/23/2025,18:00,18:59,233.56,kWh,$0.00,
Electric usage,12/23/2025,19:00,19:59,123.50,kWh,$0.00,
Electric usage,12/23/2025,20:00,20:59,116.55,kWh,$0.00,
Electric usage,12/23/2025,21:00,21:59,115.39,kWh,$0.00,
Electric usage,12/23/2025,22:00,22:59,122.47,kWh,$0.00,
Electric usage,12/23/2025,23:00,23:59,120.45,kWh,$0.00,
Electric usage,12/24/2025,0:00,0:59,124.08,kWh,$0.00,
Electric usage,12/24/2025,1:00,1:59,122.55,kWh,$0.00,
Electric usage,12/24/2025,2:00,2:59,118.37,kWh,$0.00,
Electric usage,12/24/2025,3:00,3:59,124.62,kWh,$0.00,
Electric usage,12/24/2025,4:00,4:59,119.02,kWh,$0.00,
Electric usage,12/24/2025,5:00,5:59,129.65,kWh,$0.00,
Electric usage,12/24/2025,6:00,6:59,275.20,kWh,$0.00,
Electric usage,12/24/2025,7:00,7:59,383.48,kWh,$0.00,
Electric usage,12/24/2025,8:00,8:59,378.04,kWh,$0.00,
Electric usage,12/24/2025,9:00,9:59,380.95,kWh,$0.00,
Electric usage,12/24/2025,10:00,10:59,378.97,kWh,$0.00,
Electric usage,12/24/2025,11:00,11:59,382.93,kWh,$0.00,
Electric usage,12/24/2025,12:00,12:59,382.39,kWh,$0.00,
Electric usage,12/24/2025,13:00,13:59,381.54,kWh,$0.00,
Electric usage,12/24/2025,14:00,14:59,376.88,kWh,$0.00,
Electric usage,12/24/2025,15:00,15:59,379.72,kWh,$0.00,
Electric usage,12/24/2025,16:00,16:59,380.44,kWh,$0.00,
Electric usage,12/24/2025,17:00,17:59,363.15,kWh,$0.00,
Electric usage,12/24/2025,18:00,18:59,229.55,kWh,$0.00,
Electric usage,12/24/2025,19:00,19:59,116.43,kWh,$0.00,
Electric usage,12/24/2025,20:00,20:59,116.59,kWh,$0.00,
Electric usage,12/24/2025,21:00,21:59,119.42,kWh,$0.00,
Electric usage,12/24/2025,22:00,22:59,119.35,kWh,$0.00,
Electric usage,12/24/2025,23:00,23:59,119.57,kWh,$0.00,
Electric usage,12/25/2025,0:00,0:59,123.51,kWh,$0.00,
Electric usage,12/25/2025,1:00,1:59,118.79,kWh,$0.00,
Electric usage,12/25/2025,2:00,2:59,121.53,kWh,$0.00,
Electric usage,12/25/2025,3:00,3:59,116.33,kWh,$0.00,
Electric usage,12/25/2025,4:00,4:59,119.78,kWh,$0.00,
Electric usage,12/25/2025,5:00,5:59,132.46,kWh,$0.00,
Electric usage,12/25/2025,6:00,6:59,271.65,kWh,$0.00,
Electric usage,12/25/2025,7:00,7:59,377.91,kWh,$0.00,
Electric usage,12/25/2025,8:00,8:59,381.13,kWh,$0.00,
Electric usage,12/25/2025,9:00,9:59,380.18,kWh,$0.00,
Electric usage,12/25/2025,10:00,10:59,384.88,kWh,$0.00,
Electric usage,12/25/2025,11:00,11:59,380.53,kWh,$0.00,
Electric usage,12/25/2025,12:00,12:59,384.02,kWh,$0.00,
Electric usage,12/25/2025,13:00,13:59,381.70,kWh,$0.00,
Electric usage,12/25/2025,14:00,14:59,376.62,kWh,$0.00,
Electric usage,12/25/2025,15:00,15:59,380.09,kWh,$0.00,
Electric usage,12/25/2025,16:00,16:59,382.93,kWh,$0.00,
Electric usage,12/25/2025,17:00,17:59,371.39,kWh,$0.00,
Electric usage,12/25/2025,18:00,18:59,222.78,kWh,$0.00,
Electric usage,12/25/2025,19:00,19:59,120.58,kWh,$0.00,
Electric usage,12/25/2025,20:00,20:59,123.03,kWh,$0.00,
Electric usage,12/25/2025,21:00,21:59,119.39,kWh,$0.00,
Electric usage,12/25/2025,22:00,22:59,119.94,kWh,$0.00,
Electric usage,12/25/2025,23:00,23:59,116.35,kWh,$0.00,
Electric usage,12/26/2025,0:00,0:59,121.35,kWh,$0.00,
